   line             element
   5272.975         Fe III  
   5273.0           Ca I    
   5273.108         S II    
   5273.1636        Fe I    
   5273.236         Ne II   
   5273.3733        Fe I    
   5273.60          C I     
   5273.63          Ni V    
   5273.662         Fe III  
   5273.873         Ni II   
   5274.0405        Ne I    
   5274.2118        Fe I    
   5274.51          O II    
   5274.736         Ni II   
   5274.8           Mg I    
   5274.80          N V     
   5274.9671        O I     
   5274.9671        O I     
   5274.9810        Fe I    
   5275.04          O II    
   5275.058         Fe II   
   5275.073         Ni II   
   5275.1227        O I     
   5275.1227        O I     
   5275.1227        O I     
   5275.16          Ar I    
   5275.16          Ar I    
   5275.1664        O I     
   5275.309         Ni II   
   5275.4453        Fe I    
   5275.495         Fe II   
   5275.72          Na II   
   5275.72          Na II   
   5275.8           S I     
   5275.8           S I     
   5275.8           S I     
   5275.8           S I     
   5275.8           S I     
   5275.8           S I     
   5275.9740        Fe I    
   5276.0024        Fe II   
   5276.08          O II    
   5276.150         Ni II   
   5276.1620        Fe I    
   5276.186         Fe III  
   5276.273         Al II   
   5276.32          C I     
   5276.354         Al II   
   5276.395         Al II   
   5276.476         Fe III  
   5276.484         Ni II   
   5276.766         Fe III  
   5276.802         Ni II   
   5276.821         Al II   
   5276.835         Ni II   
   5276.85          C II    
   5276.902         Al II   
   5277.            O VI    
   5277.            O VI    
   5277.025         Ne II   
   5277.05          Na II   
   5277.14          Na II   
   5277.2028        Fe I    
   5277.298         Fe III  
   5277.298         Fe III  
   5277.3020        Fe I    
   5277.4           Ca I    
   5277.418         Ni II   
   5277.632         Al II   
   5277.904         Ca I    
   5277.92          Na II   
   5277.92          Na II   
   5278.036         Ni II   
   5278.1281        S I     
   5278.198         Fe III  
   5278.2067        Fe II   
   5278.231         Fe II   
   5278.237         Ca III  
   5278.549         Fe II   
   5278.605         Ni II   
   5278.669         Ni III  
   5278.68          Al II   
   5278.6997        S I     
   5278.8051        Fe I    
   5278.8279        Fe I    
   5278.9932        S I     
   5279.073         Ni III  
   5279.2           S I     
   5279.2           S I     
   5279.2           S I     
   5279.3           S I     
   5279.3           S I     
   5279.49          C I     
   5279.5307        Ni I    
   5279.6545        Fe I    
   5279.822         Fe II   
   5279.98          N IV    
   5279.993         Ca III  
   5280.046         Fe II   
   5280.0866        Ne I    
   5280.1           O I     
   5280.1           O I     
   5280.141         Ca I    
   5280.20          C II    
   5280.213         Al II   
   5280.23          Ca III  
   5280.23          Mg III  
   5280.230         C I     
   5280.26          Al II   
   5280.33          Ca III  
   5280.356         Ni II   
   5280.3612        Fe I    
   5280.389         Ar I    
   5280.6           S VI    
   5280.619         Ca I    
   5280.721         Ni II   
   5280.760         Ni II   
   5280.916         Fe II   
   5281.137         Ar I    
   5281.1656        Fe I    
   5281.2039        N I     
   5281.254         Ni II   
   5281.583         Ni III  
   5281.6           Mg I    
   5281.63058       Ar II   
   5281.6559        Ni I    
   5281.6999        Fe I    
   5281.72          O II    
   5281.756         Fe III  
   5281.7898        Fe I    
   5281.801         Ni II   
   5281.92          O II    
   5282.024         Ni II   
   5282.1211        Fe I    
   5282.23          C I     
   5282.264         Ne II   
   5282.297         Fe III  
   5282.3028        Fe I    
   5282.31          C III   
   5282.3580        Fe I    
   5282.43          N III   
   5282.4317        Fe I    
   5282.51          Ar I    
   5282.579         Fe III  
   5282.746         Ar I    
   5282.80          Na II   
   5282.850         Ni II   
   5283.            N VI    
   5283.            N VI    
   5283.            N VI    
   5283.            N VI    
   5283.            N VI    
   5283.            N VI    
   5283.030         Ca I    
   5283.037         Ne II   
   5283.04          O I     
   5283.13          N IV    
   5283.143         Ne II   
   5283.199         Ni II   
   5283.434         Ar I    
   5283.45698       Ar II   
   5283.553         Ar I    
   5283.6210        Fe I    
   5283.639         Ca I    
   5283.735         Al II   
   5283.81          C II    
   5283.811         Al II   
   5283.825         Ni II   
   5283.86          Al II   
   5283.9109        Ni I    
   5284.            O VI    
   5284.            O VI    
   5284.00          O I     
   5284.017         Ne II   
   5284.065         Fe II   
   5284.23          O I     
   5284.24          O I     
   5284.6089        Fe I    
   5284.7           S I     
   5284.7           S I     
   5284.7           S I     
   5284.827         Fe III  
   5284.827         Fe III  
   5284.880         Ne II   
   5284.913         Ar I    
   5284.987         Ne II   
   5285.031         Ne II   
   5285.1274        Fe I    
   5285.20          O I     
   5285.246         Ni II   
   5285.263         C I     
   5285.266         Ca II   
   5285.285         Fe II   
   5285.43028       Ar II   
   5285.51          Ar I    
   5285.822         S II    
   5285.831         Ni II   
   5285.844         Al II   
   5285.928         Ca I    
   5285.937         Ni II   
   5286.0694        Ar I    
   5286.110         Ni III  
   5286.286         Ni II   
   5286.29          Na II   
   5286.40          Mg III  
   5286.42          O II    
   5286.46          C II    
   5286.48          C II    
   5286.5           O I     
   5286.6           Ca I    
   5286.946         Ca I    
   5287.13          O I     
   5287.14          O I     
   5287.186         Ni II
   5287.3           S I     
   5287.3           S I     
   5287.3           S I     
   5287.3           S I     
   5287.3           S I     
   5287.3           S I     
   5287.351         Ni II   
   5287.38          C I     
   5287.426         Ca I    
   5287.558         Ni III  
   5287.8257        Ar II   
   5287.902         Ni II   
   5288.            O VI    
   5288.12          N II    
   5288.25          N IV    
   5288.2900        Fe I    
   5288.413         Ca I    
   5288.4665        Fe I    
   5288.5267        Fe I    
   5288.63540       Ar II   
   5288.639         Fe II   
   5288.786         Ni II   
   5288.851         Ni II   
   5288.887         Fe III  
   5288.9040        Ar II   
   5289.            O VI    
   5289.            O VI    
   5289.            O VI    
   5289.            N VI    
   5289.279         Ni II   
   5289.304         Fe III  
   5289.404         Ca I    
   5289.47          O II    
   5289.533         Ni III  
   5289.727         Fe III  
   5289.737         Ca I    
   5289.738         S II    
   5290.01          O IV    
   5290.0151        Ar I    
   5290.0551        Ar II   
   5290.060         Ni II   
   5290.071         Fe III  
   5290.08          C II    
   5290.08          C II    
   5290.270         Ni II
   5290.306         Fe III  
   5290.404         Ni II   
   5290.53          C VI    
   5290.61          C I     
   5290.6938        O I     
   5290.85          C I     
   5290.874         Ni III  
   5290.9510        Ar II   
   5290.995         C I     
   5291.            O VI    
   5291.            O VI    
   5291.            O VI    
   5291.            O VI    
   5291.            O VI    
   5291.            O VI    
   5291.            O VI    
   5291.            O VI    
   5291.            O VI    
   5291.            O VI    
   5291.            O VI    
   5291.            O VI    
   5291.            O VI    
   5291.            O VI    
   5291.            O VI    
   5291.036         Ca I    
   5291.036         Ca I    
   5291.1612        Ar II   
   5291.188         C I     
   5291.233         Ni II   
   5291.502         Ni II   
   5291.56          C I     
   5291.666         Fe II   
   5291.843         Ni II   
   5291.91          Ar I    
   5291.9434        Ni I    
   5291.94999       Ar II   
   5292.            N VI    
   5292.            O VI    
   5292.            O VI    
   5292.            O VI    
   5292.0           S I     
   5292.0           S I     
   5292.031         Ni II   
   5292.140         Ca I    
   5292.308         Ni II   
   5292.459         Fe II   
   5292.471         Ni II
   5292.56          Ar I    
   5292.5973        Fe I    
   5292.6777        N I     
   5292.694         Fe II   
   5292.757         Ar I    
   5293.0325        Fe I    
   5293.062         Ni II   
   5293.191         Fe II   
   5293.306         Fe II   
   5293.370         Ni II   
   5293.4829        N I     
   5293.5           S I     
   5293.5           S I     
   5293.575         Ni II   
   5293.5967        Fe I    
   5293.74103       Ar II   
   5293.76          N IV    
   5293.783         Ni II   
   5293.8157        Ar II   
   5293.8287        Ar II   
   5293.834         Fe II   
   5293.841         Ca I    
   5293.906         S II    
   5293.9589        Fe I    
   5293.996         Ni II   
   5294.007         Ni II   
   5294.021         S II    
   5294.0856        Fe I    
   5294.226         Fe II   
   5294.233         Ca I    
   5294.3           N III   
   5294.3           Al V    
   5294.5           Ar I    
   5294.5754        Fe I    
   5294.8000        Fe I    
   5294.828         Ne III  
   5294.93          N II    
   5294.969         Ne III  
   5295.027         Fe III  
   5295.055         Ca I    
