w fl
4792.2673109 67480000.0
4792.3152337 67470000.0
4792.3631571 67460000.0
4792.4110809 67450000.0
4792.4590052 67450000.0
4792.50693 67440000.0
4792.5548552 67440000.0
4792.602781 67440000.0
4792.6507072 67440000.0
4792.6986339 67440000.0
4792.7465611 67430000.0
4792.7944887 67420000.0
4792.8424169 67420000.0
4792.8903455 67420000.0
4792.9382746 67430000.0
4792.9862042 67430000.0
4793.0341342 67430000.0
4793.0820647 67430000.0
4793.1299958 67420000.0
4793.1779273 67410000.0
4793.2258592 67400000.0
4793.2737917 67380000.0
4793.3217246 67360000.0
4793.369658 67340000.0
4793.4175919 67320000.0
4793.4655263 67300000.0
4793.5134611 67300000.0
4793.5613964 67290000.0
4793.6093322 67270000.0
4793.6572685 67260000.0
4793.7052053 67250000.0
4793.7531425 67240000.0
4793.8010803 67240000.0
4793.8490185 67240000.0
4793.8969571 67240000.0
4793.9448963 67240000.0
4793.992836 67250000.0
4794.0407761 67270000.0
4794.0887167 67290000.0
4794.1366577 67300000.0
4794.1845993 67320000.0
4794.2325413 67330000.0
4794.2804839 67330000.0
4794.3284269 67340000.0
4794.3763703 67350000.0
4794.4243143 67350000.0
4794.4722587 67350000.0
4794.5202036 67350000.0
4794.568149 67350000.0
4794.6160949 67340000.0
4794.6640413 67340000.0
4794.7119881 67340000.0
4794.7599354 67340000.0
4794.8078832 67330000.0
4794.8558315 67320000.0
4794.9037802 67320000.0
4794.9517294 67310000.0
4794.9996792 67310000.0
4795.0476293 67300000.0
4795.09558 67290000.0
4795.1435312 67290000.0
4795.1914828 67290000.0
4795.2394349 67280000.0
4795.2873875 67280000.0
4795.3353405 67270000.0
4795.3832941 67270000.0
4795.4312481 67260000.0
4795.4792026 67260000.0
4795.5271576 67250000.0
4795.5751131 67240000.0
4795.623069 67240000.0
4795.6710254 67230000.0
4795.7189823 67220000.0
4795.7669397 67220000.0
4795.8148976 67220000.0
4795.8628559 67220000.0
4795.9108147 67220000.0
4795.958774 67220000.0
4796.0067338 67210000.0
4796.0546941 67210000.0
4796.1026548 67210000.0
4796.150616 67210000.0
4796.1985777 67220000.0
4796.2465399 67230000.0
4796.2945026 67230000.0
4796.3424657 67230000.0
4796.3904293 67230000.0
4796.4383934 67230000.0
4796.486358 67230000.0
4796.534323 67230000.0
4796.5822886 67220000.0
4796.6302546 67220000.0
4796.6782211 67220000.0
4796.7261881 67220000.0
4796.7741555 67210000.0
4796.8221235 67210000.0
4796.8700919 67200000.0
4796.9180608 67190000.0
4796.9660301 67180000.0
4797.014 67170000.0
4797.0619703 67170000.0
4797.1099411 67160000.0
4797.1579124 67150000.0
4797.2058842 67140000.0
4797.2538564 67140000.0
4797.3018292 67140000.0
4797.3498024 67140000.0
4797.3977761 67140000.0
4797.4457502 67130000.0
4797.4937249 67130000.0
4797.5417 67130000.0
4797.5896756 67130000.0
4797.6376517 67130000.0
4797.6856283 67130000.0
4797.7336053 67130000.0
4797.7815829 67120000.0
4797.8295609 67120000.0
4797.8775394 67120000.0
4797.9255183 67120000.0
4797.9734978 67120000.0
4798.0214777 67110000.0
4798.0694581 67100000.0
4798.117439 67100000.0
4798.1654204 67100000.0
4798.2134022 67090000.0
4798.2613845 67090000.0
4798.3093673 67080000.0
4798.3573506 67080000.0
4798.4053344 67080000.0
4798.4533186 67080000.0
4798.5013034 67080000.0
4798.5492886 67080000.0
4798.5972742 67080000.0
4798.6452604 67070000.0
4798.6932471 67070000.0
4798.7412342 67070000.0
4798.7892218 67070000.0
4798.8372099 67070000.0
4798.8851984 67070000.0
4798.9331875 67070000.0
4798.981177 67070000.0
4799.029167 67060000.0
4799.0771575 67060000.0
4799.1251484 67050000.0
4799.1731399 67040000.0
4799.2211318 67030000.0
4799.2691242 67020000.0
4799.3171171 67010000.0
4799.3651105 66990000.0
4799.4131043 66970000.0
4799.4610986 66930000.0
4799.5090934 66870000.0
4799.5570887 66820000.0
4799.6050845 66790000.0
4799.6530807 66760000.0
4799.7010774 66750000.0
4799.7490746 66740000.0
4799.7970723 66730000.0
4799.8450705 66730000.0
4799.8930691 66730000.0
4799.9410683 66730000.0
4799.9890679 66730000.0
4800.0370679 66730000.0
4800.0850685 66740000.0
4800.1330696 66760000.0
4800.1810711 66790000.0
4800.2290731 66840000.0
4800.2770756 66880000.0
4800.3250785 66910000.0
4800.373082 66920000.0
4800.4210859 66910000.0
4800.4690903 66910000.0
4800.5170952 66900000.0
4800.5651005 66890000.0
4800.6131064 66890000.0
4800.6611127 66890000.0
4800.7091195 66890000.0
4800.7571268 66880000.0
4800.8051346 66870000.0
4800.8531428 66830000.0
4800.9011515 66760000.0
4800.9491607 66660000.0
4800.9971704 66560000.0
4801.0451806 66470000.0
4801.0931912 66410000.0
4801.1412023 66360000.0
4801.1892139 66330000.0
4801.237226 66310000.0
4801.2852386 66300000.0
4801.3332516 66300000.0
4801.3812652 66310000.0
4801.4292792 66320000.0
4801.4772936 66350000.0
4801.5253086 66380000.0
4801.5733241 66420000.0
4801.62134 66480000.0
4801.6693564 66560000.0
4801.7173733 66650000.0
4801.7653906 66710000.0
4801.8134085 66750000.0
4801.8614268 66760000.0
4801.9094456 66760000.0
4801.9574649 66760000.0
4802.0054847 66750000.0
4802.0535049 66750000.0
4802.1015256 66740000.0
4802.1495469 66740000.0
4802.1975685 66730000.0
4802.2455907 66740000.0
4802.2936134 66740000.0
4802.3416365 66760000.0
4802.3896601 66770000.0
4802.4376842 66770000.0
4802.4857088 66770000.0
4802.5337338 66770000.0
4802.5817593 66760000.0
4802.6297853 66750000.0
4802.6778118 66730000.0
4802.7258388 66720000.0
4802.7738663 66720000.0
4802.8218942 66710000.0
4802.8699226 66700000.0
4802.9179515 66700000.0
4802.9659809 66690000.0
4803.0140107 66680000.0
4803.062041 66660000.0
4803.1100719 66650000.0
4803.1581031 66630000.0
4803.2061349 66610000.0
4803.2541672 66600000.0
4803.3021999 66590000.0
4803.3502331 66590000.0
4803.3982668 66600000.0
4803.446301 66600000.0
4803.4943356 66590000.0
4803.5423708 66590000.0
4803.5904064 66590000.0
4803.6384425 66590000.0
4803.6864791 66600000.0
4803.7345161 66610000.0
4803.7825537 66620000.0
4803.8305917 66620000.0
4803.8786302 66610000.0
4803.9266692 66590000.0
4803.9747086 66560000.0
4804.0227486 66530000.0
4804.070789 66500000.0
4804.1188299 66480000.0
4804.1668713 66470000.0
4804.2149131 66460000.0
4804.2629555 66450000.0
4804.3109983 66450000.0
4804.3590416 66450000.0
4804.4070854 66450000.0
4804.4551296 66450000.0
4804.5031744 66460000.0
4804.5512196 66470000.0
4804.5992653 66490000.0
4804.6473115 66520000.0
4804.6953581 66540000.0
4804.7434053 66560000.0
4804.7914529 66570000.0
4804.839501 66580000.0
4804.8875496 66580000.0
4804.9355987 66570000.0
4804.9836482 66570000.0
4805.0316983 66560000.0
4805.0797488 66560000.0
4805.1277998 66560000.0
4805.1758512 66560000.0
4805.2239032 66560000.0
4805.2719556 66560000.0
4805.3200085 66560000.0
4805.3680619 66560000.0
4805.4161158 66560000.0
4805.4641701 66550000.0
4805.512225 66540000.0
4805.5602803 66540000.0
4805.6083361 66530000.0
4805.6563924 66520000.0
4805.7044491 66510000.0
4805.7525064 66490000.0
4805.8005641 66480000.0
4805.8486223 66470000.0
4805.8966809 66460000.0
4805.9447401 66420000.0
4805.9927997 66260000.0
4806.0408599 65960000.0
4806.0889205 65580000.0
4806.1369815 65270000.0
4806.1850431 65060000.0
4806.2331052 64920000.0
4806.2811677 64830000.0
4806.3292307 64780000.0
4806.3772942 64740000.0
4806.4253581 64740000.0
4806.4734226 64750000.0
4806.5214875 64780000.0
4806.5695529 64840000.0
4806.6176188 64930000.0
4806.6656852 65060000.0
4806.713752 65270000.0
4806.7618193 65570000.0
4806.8098872 65940000.0
4806.8579554 66230000.0
4806.9060242 66360000.0
4806.9540935 66380000.0
4807.0021632 66380000.0
4807.0502334 66370000.0
4807.0983041 66360000.0
4807.1463753 66350000.0
4807.1944469 66340000.0
4807.2425191 66340000.0
4807.2905917 66330000.0
4807.3386648 66320000.0
4807.3867384 66310000.0
4807.4348124 66310000.0
4807.482887 66310000.0
4807.530962 66310000.0
4807.5790375 66310000.0
4807.6271135 66320000.0
4807.6751899 66330000.0
4807.7232669 66320000.0
4807.7713443 66300000.0
4807.8194222 66270000.0
4807.8675006 66240000.0
4807.9155795 66210000.0
4807.9636588 66190000.0
4808.0117386 66160000.0
4808.059819 66150000.0
4808.1078997 66140000.0
4808.155981 66130000.0
4808.2040628 66120000.0
4808.252145 66120000.0
4808.3002277 66120000.0
4808.3483109 66120000.0
4808.3963946 66120000.0
4808.4444787 66130000.0
4808.4925634 66150000.0
4808.5406485 66170000.0
4808.5887341 66200000.0
4808.6368202 66210000.0
4808.6849067 66220000.0
4808.7329938 66220000.0
4808.7810813 66220000.0
4808.8291693 66220000.0
4808.8772578 66220000.0
4808.9253468 66210000.0
4808.9734362 66200000.0
4809.0215261 66200000.0
4809.0696165 66200000.0
4809.1177074 66200000.0
4809.1657988 66190000.0
4809.2138906 66180000.0
4809.261983 66180000.0
4809.3100758 66180000.0
4809.3581691 66180000.0
4809.4062629 66180000.0
4809.4543571 66180000.0
4809.5024518 66180000.0
4809.5505471 66170000.0
4809.5986428 66170000.0
4809.6467389 66160000.0
4809.6948356 66160000.0
4809.7429327 66150000.0
4809.7910304 66150000.0
4809.8391285 66140000.0
4809.887227 66130000.0
4809.9353261 66130000.0
4809.9834257 66120000.0
4810.0315257 66120000.0
4810.0796262 66110000.0
4810.1277272 66110000.0
4810.1758287 66100000.0
4810.2239306 66100000.0
4810.272033 66090000.0
4810.3201359 66090000.0
4810.3682393 66090000.0
4810.4163432 66080000.0
4810.4644476 66070000.0
4810.5125524 66070000.0
4810.5606577 66070000.0
4810.6087635 66070000.0
4810.6568698 66070000.0
4810.7049766 66060000.0
4810.7530838 66040000.0
4810.8011915 66020000.0
4810.8492997 66000000.0
4810.8974084 65990000.0
4810.9455176 65980000.0
4810.9936272 65970000.0
4811.0417374 65960000.0
4811.089848 65950000.0
4811.1379591 65940000.0
4811.1860706 65940000.0
4811.2341827 65930000.0
4811.2822952 65930000.0
4811.3304082 65930000.0
4811.3785217 65930000.0
4811.4266357 65920000.0
4811.4747502 65900000.0
4811.5228651 65880000.0
4811.5709805 65860000.0
4811.6190964 65850000.0
4811.6672128 65820000.0
4811.7153297 65800000.0
4811.763447 65770000.0
4811.8115649 65740000.0
4811.8596832 65730000.0
4811.907802 65720000.0
4811.9559212 65710000.0
4812.004041 65710000.0
4812.0521612 65700000.0
4812.1002819 65710000.0
4812.1484031 65710000.0
4812.1965248 65730000.0
4812.244647 65760000.0
4812.2927696 65790000.0
4812.3408927 65810000.0
4812.3890163 65820000.0
4812.4371404 65830000.0
4812.485265 65840000.0
4812.53339 65850000.0
4812.5815155 65840000.0
4812.6296415 65840000.0
4812.677768 65830000.0
4812.725895 65820000.0
4812.7740225 65820000.0
4812.8221504 65810000.0
4812.8702788 65810000.0
4812.9184077 65800000.0
4812.9665371 65780000.0
4813.0146669 65770000.0
4813.0627973 65760000.0
4813.1109281 65750000.0
4813.1590594 65730000.0
4813.2071912 65700000.0
4813.2553234 65630000.0
4813.3034562 65520000.0
4813.3515894 65400000.0
4813.3997231 65310000.0
4813.4478573 65250000.0
4813.495992 65200000.0
4813.5441271 65170000.0
4813.5922628 65150000.0
4813.6403989 65150000.0
4813.6885355 65150000.0
4813.7366726 65160000.0
4813.7848101 65170000.0
4813.8329482 65190000.0
4813.8810867 65220000.0
4813.9292257 65260000.0
4813.9773652 65330000.0
4814.0255051 65430000.0
4814.0736456 65530000.0
4814.1217865 65610000.0
4814.1699279 65640000.0
4814.2180698 65650000.0
4814.2662122 65640000.0
4814.314355 65640000.0
4814.3624984 65630000.0
4814.4106422 65630000.0
4814.4587865 65620000.0
4814.5069313 65610000.0
4814.5550765 65610000.0
4814.6032223 65610000.0
4814.6513685 65610000.0
4814.6995152 65610000.0
4814.7476624 65600000.0
4814.7958101 65600000.0
4814.8439582 65590000.0
4814.8921068 65580000.0
4814.940256 65570000.0
4814.9884056 65560000.0
4815.0365556 65560000.0
4815.0847062 65550000.0
4815.1328572 65540000.0
4815.1810088 65540000.0
4815.2291608 65540000.0
4815.2773132 65530000.0
4815.3254662 65520000.0
4815.3736197 65520000.0
4815.4217736 65510000.0
4815.469928 65500000.0
4815.5180829 65490000.0
4815.5662383 65480000.0
4815.6143941 65470000.0
4815.6625504 65470000.0
4815.7107073 65460000.0
4815.7588646 65450000.0
4815.8070223 65450000.0
4815.8551806 65440000.0
4815.9033394 65430000.0
4815.9514986 65430000.0
4815.9996583 65430000.0
4816.0478185 65420000.0
4816.0959791 65400000.0
4816.1441403 65380000.0
4816.1923019 65340000.0
4816.240464 65290000.0
4816.2886266 65250000.0
4816.3367897 65210000.0
4816.3849533 65180000.0
4816.4331173 65130000.0
4816.4812819 65080000.0
4816.5294469 65030000.0
4816.5776123 64990000.0
4816.6257783 64960000.0
4816.6739448 64930000.0
4816.7221117 64910000.0
4816.7702791 64910000.0
4816.818447 64920000.0
4816.8666154 64940000.0
4816.9147842 64980000.0
4816.9629536 65040000.0
4817.0111234 65080000.0
4817.0592937 65120000.0
4817.1074645 65150000.0
4817.1556358 65190000.0
4817.2038075 65230000.0
4817.2519797 65270000.0
4817.3001525 65280000.0
4817.3483256 65290000.0
4817.3964993 65280000.0
4817.4446735 65270000.0
4817.4928481 65270000.0
4817.5410232 65260000.0
4817.5891988 65250000.0
4817.6373749 65250000.0
4817.6855515 65240000.0
4817.7337285 65230000.0
4817.7819061 65230000.0
4817.8300841 65220000.0
4817.8782626 65210000.0
4817.9264416 65210000.0
4817.974621 65200000.0
4818.022801 65200000.0
4818.0709814 65190000.0
4818.1191623 65190000.0
4818.1673437 65180000.0
4818.2155255 65170000.0
4818.2637079 65170000.0
4818.3118907 65150000.0
4818.360074 65140000.0
4818.4082578 65130000.0
4818.4564421 65110000.0
4818.5046268 65100000.0
4818.5528121 65080000.0
4818.6009978 65070000.0
4818.649184 65050000.0
4818.6973707 65040000.0
4818.7455579 65030000.0
4818.7937455 65020000.0
4818.8419336 65010000.0
4818.8901222 65000000.0
4818.9383113 64980000.0
4818.9865009 64960000.0
4819.034691 64940000.0
4819.0828815 64910000.0
4819.1310725 64900000.0
4819.179264 64880000.0
4819.227456 64870000.0
4819.2756485 64860000.0
4819.3238414 64860000.0
4819.3720349 64860000.0
4819.4202288 64860000.0
4819.4684232 64860000.0
4819.5166181 64860000.0
4819.5648134 64860000.0
4819.6130093 64860000.0
4819.6612056 64860000.0
4819.7094024 64870000.0
4819.7575997 64890000.0
4819.8057974 64910000.0
4819.8539957 64920000.0
4819.9021944 64920000.0
4819.9503936 64920000.0
4819.9985933 64910000.0
4820.0467935 64900000.0
4820.0949942 64900000.0
4820.1431953 64890000.0
4820.1913969 64880000.0
4820.239599 64870000.0
4820.2878016 64860000.0
4820.3360047 64850000.0
4820.3842083 64850000.0
4820.4324123 64840000.0
4820.4806168 64830000.0
4820.5288218 64820000.0
4820.5770273 64820000.0
4820.6252333 64810000.0
4820.6734397 64800000.0
4820.7216466 64800000.0
4820.769854 64790000.0
4820.8180619 64780000.0
4820.8662703 64780000.0
4820.9144792 64770000.0
4820.9626885 64760000.0
4821.0108983 64750000.0
4821.0591086 64750000.0
4821.1073194 64740000.0
4821.1555307 64730000.0
4821.2037424 64720000.0
4821.2519546 64710000.0
4821.3001674 64710000.0
4821.3483806 64700000.0
4821.3965942 64690000.0
4821.4448084 64680000.0
4821.493023 64670000.0
4821.5412382 64660000.0
4821.5894538 64660000.0
4821.6376698 64650000.0
4821.6858864 64640000.0
4821.7341035 64630000.0
4821.782321 64610000.0
4821.830539 64580000.0
4821.8787575 64550000.0
4821.9269765 64530000.0
4821.975196 64500000.0
4822.0234159 64480000.0
4822.0716363 64460000.0
4822.1198572 64440000.0
4822.1680786 64430000.0
4822.2163005 64420000.0
4822.2645229 64410000.0
4822.3127457 64410000.0
4822.360969 64410000.0
4822.4091928 64410000.0
4822.4574171 64410000.0
4822.5056419 64420000.0
4822.5538671 64430000.0
4822.6020929 64440000.0
4822.6503191 64450000.0
4822.6985458 64450000.0
4822.7467729 64440000.0
4822.7950006 64440000.0
4822.8432287 64430000.0
4822.8914574 64430000.0
4822.9396865 64420000.0
4822.9879161 64410000.0
4823.0361461 64410000.0
4823.0843767 64400000.0
4823.1326077 64390000.0
4823.1808392 64380000.0
4823.2290712 64380000.0
4823.2773037 64370000.0
4823.3255367 64360000.0
4823.3737701 64350000.0
4823.4220041 64340000.0
4823.4702385 64330000.0
4823.5184734 64320000.0
4823.5667088 64310000.0
4823.6149446 64310000.0
4823.663181 64300000.0
4823.7114178 64290000.0
4823.7596551 64280000.0
4823.8078929 64270000.0
4823.8561312 64260000.0
4823.9043699 64250000.0
4823.9526092 64240000.0
4824.0008489 64240000.0
4824.0490891 64230000.0
4824.0973298 64220000.0
4824.1455709 64210000.0
4824.1938126 64200000.0
4824.2420547 64180000.0
4824.2902973 64170000.0
4824.3385404 64150000.0
4824.386784 64130000.0
4824.435028 64100000.0
4824.4832726 64060000.0
4824.5315176 64000000.0
4824.5797631 63960000.0
4824.6280091 63930000.0
4824.6762556 63900000.0
4824.7245025 63880000.0
4824.77275 63870000.0
4824.8209979 63850000.0
4824.8692463 63840000.0
4824.9174952 63830000.0
4824.9657446 63810000.0
4825.0139944 63670000.0
4825.0622447 63290000.0
4825.1104956 62630000.0
4825.1587469 61890000.0
4825.2069986 61290000.0
4825.2552509 60880000.0
4825.3035036 60590000.0
4825.3517569 60390000.0
4825.4000106 60240000.0
4825.4482648 60160000.0
4825.4965195 60150000.0
4825.5447746 60200000.0
4825.5930303 60310000.0
4825.6412864 60490000.0
4825.689543 60770000.0
4825.7378001 61160000.0
4825.7860576 61730000.0
4825.8343157 62450000.0
4825.8825742 63140000.0
4825.9308333 63570000.0
4825.9790928 63740000.0
4826.0273527 63760000.0
4826.0756132 63750000.0
4826.1238742 63740000.0
4826.1721356 63730000.0
4826.2203975 63720000.0
4826.2686599 63710000.0
4826.3169228 63700000.0
4826.3651861 63690000.0
4826.41345 63690000.0
4826.4617143 63680000.0
4826.5099791 63680000.0
4826.5582444 63690000.0
4826.6065102 63680000.0
4826.6547764 63670000.0
4826.7030432 63640000.0
4826.7513104 63610000.0
4826.7995781 63580000.0
4826.8478463 63550000.0
4826.896115 63530000.0
4826.9443841 63520000.0
4826.9926538 63500000.0
4827.0409239 63490000.0
4827.0891945 63470000.0
4827.1374656 63460000.0
4827.1857371 63450000.0
4827.2340092 63440000.0
4827.2822817 63430000.0
4827.3305547 63420000.0
4827.3788282 63420000.0
4827.4271022 63430000.0
4827.4753767 63440000.0
4827.5236516 63440000.0
4827.5719271 63430000.0
4827.620203 63410000.0
4827.6684794 63380000.0
4827.7167562 63340000.0
4827.7650336 63300000.0
4827.8133115 63260000.0
4827.8615898 63220000.0
4827.9098686 63200000.0
4827.9581479 63180000.0
4828.0064277 63160000.0
4828.0547079 63140000.0
4828.1029887 63140000.0
4828.1512699 63130000.0
4828.1995516 63130000.0
4828.2478338 63140000.0
4828.2961164 63150000.0
4828.3443996 63160000.0
4828.3926832 63180000.0
4828.4409674 63200000.0
4828.489252 63210000.0
4828.537537 63210000.0
4828.5858226 63210000.0
4828.6341087 63200000.0
4828.6823952 63190000.0
4828.7306822 63180000.0
4828.7789697 63170000.0
4828.8272577 63150000.0
4828.8755462 63140000.0
4828.9238351 63130000.0
4828.9721245 63120000.0
4829.0204145 63110000.0
4829.0687049 63100000.0
4829.1169957 63080000.0
4829.1652871 63070000.0
4829.2135789 63060000.0
4829.2618713 63050000.0
4829.3101641 63030000.0
4829.3584574 63020000.0
4829.4067512 63010000.0
4829.4550454 62990000.0
4829.5033402 62980000.0
4829.5516354 62970000.0
4829.5999311 62960000.0
4829.6482273 62940000.0
4829.696524 62930000.0
4829.7448211 62910000.0
4829.7931188 62900000.0
4829.8414169 62880000.0
4829.8897155 62870000.0
4829.9380146 62840000.0
4829.9863142 62810000.0
4830.0346142 62770000.0
4830.0829148 62730000.0
4830.1312158 62710000.0
4830.1795173 62680000.0
4830.2278193 62660000.0
4830.2761217 62640000.0
4830.3244247 62620000.0
4830.3727281 62600000.0
4830.4210321 62580000.0
4830.4693365 62560000.0
4830.5176413 62550000.0
4830.5659467 62540000.0
4830.6142526 62540000.0
4830.6625589 62540000.0
